,genres,movie_name,movieId,year,Country
2285,Drama,http://dbpedia.org/resource/A_Christmas_Story,2804,1983,Canada
2286,Drama,http://dbpedia.org/resource/A_Christmas_Story,2804,1983,United States of America
2287,Action,http://dbpedia.org/resource/Kelly's_Heroes,3836,1970,United States of America
2288,Action,http://dbpedia.org/resource/Kelly's_Heroes,3836,1970,Yugoslavia
2289,Comedy,http://dbpedia.org/resource/Kelly's_Heroes,3836,1970,United States of America
2290,Comedy,http://dbpedia.org/resource/Kelly's_Heroes,3836,1970,Yugoslavia
2291,War,http://dbpedia.org/resource/Kelly's_Heroes,3836,1970,United States of America
2292,War,http://dbpedia.org/resource/Kelly's_Heroes,3836,1970,Yugoslavia
2293,Horror,http://dbpedia.org/resource/Urban_Legend_(film),2279,1998,Canada
2294,Horror,http://dbpedia.org/resource/Urban_Legend_(film),2279,1998,United States of America
2295,Thriller,http://dbpedia.org/resource/Urban_Legend_(film),2279,1998,Canada
2296,Thriller,http://dbpedia.org/resource/Urban_Legend_(film),2279,1998,United States of America
2297,Comedy,http://dbpedia.org/resource/Blue_Hawaii,3600,1961,United States of America
2298,Musical,http://dbpedia.org/resource/Blue_Hawaii,3600,1961,United States of America
2299,Comedy,http://dbpedia.org/resource/About_Last_Night_(1986_film),2262,1986,United States of America
2300,Drama,http://dbpedia.org/resource/About_Last_Night_(1986_film),2262,1986,United States of America
2301,Romance,http://dbpedia.org/resource/About_Last_Night_(1986_film),2262,1986,United States of America
2302,Comedy,http://dbpedia.org/resource/North_(1994_film),505,1994,United States of America
2303,Comedy,http://dbpedia.org/resource/Pushing_Hands_(film),298,1992,United States of America
2304,Comedy,http://dbpedia.org/resource/Pushing_Hands_(film),298,1992,Taiwan
2305,Drama,http://dbpedia.org/resource/The_Pleasure_Garden_(film),2229,1925,United Kingdom
2306,Drama,http://dbpedia.org/resource/The_Pleasure_Garden_(film),2229,1925,Germany
2307,Comedy,http://dbpedia.org/resource/Analyze_This,2539,1999,United States of America
2308,Comedy,http://dbpedia.org/resource/Analyze_This,2539,1999,Australia
2309,Drama,http://dbpedia.org/resource/The_Green_Mile_(film),3147,1999,United States of America
2310,Thriller,http://dbpedia.org/resource/The_Green_Mile_(film),3147,1999,United States of America
2311,Comedy,http://dbpedia.org/resource/What_About_Bob%3F,3809,1991,United States of America
2312,Comedy,http://dbpedia.org/resource/Tea_with_Mussolini,2436,1999,United States of America
2313,Comedy,http://dbpedia.org/resource/Tea_with_Mussolini,2436,1999,Italy
2314,Comedy,http://dbpedia.org/resource/Tea_with_Mussolini,2436,1999,United Kingdom
2315,Comedy,http://dbpedia.org/resource/Sister_Act_2:_Back_in_the_Habit,3248,1993,United States of America
2316,Horror,http://dbpedia.org/resource/The_Haunting_(1963_film),2550,1963,United Kingdom
2317,Thriller,http://dbpedia.org/resource/The_Haunting_(1963_film),2550,1963,United Kingdom
2318,Drama,http://dbpedia.org/resource/Summer_of_Sam,2702,1999,United States of America
2319,Horror,http://dbpedia.org/resource/The_Haunting_(1999_film),2719,1999,United States of America
2320,Thriller,http://dbpedia.org/resource/The_Haunting_(1999_film),2719,1999,United States of America
2321,Action,http://dbpedia.org/resource/Tequila_Sunrise_(film),2802,1988,United States of America
2322,Romance,http://dbpedia.org/resource/Tequila_Sunrise_(film),2802,1988,United States of America
2323,Thriller,http://dbpedia.org/resource/Tequila_Sunrise_(film),2802,1988,United States of America
2324,Horror,http://dbpedia.org/resource/Halloween_H20:_20_Years_Later,2107,1998,United States of America
2325,Thriller,http://dbpedia.org/resource/Halloween_H20:_20_Years_Later,2107,1998,United States of America
2326,Adventure,http://dbpedia.org/resource/Tall_Tale_(film),2103,1994,United States of America
2327,Children's,http://dbpedia.org/resource/Tall_Tale_(film),2103,1994,United States of America
2328,Action,http://dbpedia.org/resource/Congo_(film),160,1995,United States of America
2329,Action,http://dbpedia.org/resource/Congo_(film),160,1995,United Kingdom
2330,Adventure,http://dbpedia.org/resource/Congo_(film),160,1995,United States of America
2331,Adventure,http://dbpedia.org/resource/Congo_(film),160,1995,United Kingdom
2332,Mystery,http://dbpedia.org/resource/Congo_(film),160,1995,United States of America
2333,Mystery,http://dbpedia.org/resource/Congo_(film),160,1995,United Kingdom
2334,Sci-Fi,http://dbpedia.org/resource/Congo_(film),160,1995,United States of America
2335,Sci-Fi,http://dbpedia.org/resource/Congo_(film),160,1995,United Kingdom
2336,Drama,http://dbpedia.org/resource/Titus_(film),3181,1999,United States of America
2337,Drama,http://dbpedia.org/resource/Titus_(film),3181,1999,Italy
2338,Drama,http://dbpedia.org/resource/Titus_(film),3181,1999,United Kingdom
2339,Action,http://dbpedia.org/resource/The_Bridge_at_Remagen,3372,1969,United States of America
2340,War,http://dbpedia.org/resource/The_Bridge_at_Remagen,3372,1969,United States of America
2341,Horror,http://dbpedia.org/resource/The_Guardian_(1990_film),2982,1990,United States of America
2342,Thriller,http://dbpedia.org/resource/The_Guardian_(1990_film),2982,1990,United States of America
2343,Comedy,http://dbpedia.org/resource/Waiting_to_Exhale,4,1995,United States of America
2344,Drama,http://dbpedia.org/resource/Waiting_to_Exhale,4,1995,United States of America
2345,Action,http://dbpedia.org/resource/Shaft_(2000_film),3744,2000,United States of America
2346,Action,http://dbpedia.org/resource/Shaft_(2000_film),3744,2000,Germany
2347,Crime,http://dbpedia.org/resource/Shaft_(2000_film),3744,2000,United States of America
2348,Crime,http://dbpedia.org/resource/Shaft_(2000_film),3744,2000,Germany
2349,Animation,http://dbpedia.org/resource/An_American_Tail,2141,1986,United States of America
2350,Children's,http://dbpedia.org/resource/An_American_Tail,2141,1986,United States of America
2351,Comedy,http://dbpedia.org/resource/An_American_Tail,2141,1986,United States of America
2352,Horror,http://dbpedia.org/resource/Vampires_(film),2328,1998,United States of America
2353,Drama,http://dbpedia.org/resource/Mrs._Parker_and_the_Vicious_Circle,369,1994,United States of America
2354,Drama,http://dbpedia.org/resource/Sommersby,2875,1993,United States of America
2355,Drama,http://dbpedia.org/resource/Sommersby,2875,1993,France
2356,Mystery,http://dbpedia.org/resource/Sommersby,2875,1993,United States of America
2357,Mystery,http://dbpedia.org/resource/Sommersby,2875,1993,France
2358,Romance,http://dbpedia.org/resource/Sommersby,2875,1993,United States of America
2359,Romance,http://dbpedia.org/resource/Sommersby,2875,1993,France
2360,Drama,http://dbpedia.org/resource/Eden_Lake,1815,1997,United Kingdom
2361,Animation,http://dbpedia.org/resource/Robin_Hood_(1973_film),3034,1973,United States of America
2362,Animation,http://dbpedia.org/resource/Robin_Hood_(1973_film),3034,1973,United Kingdom
2363,Children's,http://dbpedia.org/resource/Robin_Hood_(1973_film),3034,1973,United States of America
2364,Children's,http://dbpedia.org/resource/Robin_Hood_(1973_film),3034,1973,United Kingdom
2365,Animation,http://dbpedia.org/resource/Watership_Down_(film),2138,1978,United Kingdom
2366,Children's,http://dbpedia.org/resource/Watership_Down_(film),2138,1978,United Kingdom
2367,Drama,http://dbpedia.org/resource/Watership_Down_(film),2138,1978,United Kingdom
2368,Fantasy,http://dbpedia.org/resource/Watership_Down_(film),2138,1978,United Kingdom
2369,Animation,http://dbpedia.org/resource/Peter_Pan_(1953_film),2087,1953,United States of America
2370,Children's,http://dbpedia.org/resource/Peter_Pan_(1953_film),2087,1953,United States of America
2371,Fantasy,http://dbpedia.org/resource/Peter_Pan_(1953_film),2087,1953,United States of America
2372,Musical,http://dbpedia.org/resource/Peter_Pan_(1953_film),2087,1953,United States of America
2373,Action,http://dbpedia.org/resource/Mortal_Kombat_(film),44,1995,United States of America
2374,Adventure,http://dbpedia.org/resource/Mortal_Kombat_(film),44,1995,United States of America
2375,Drama,http://dbpedia.org/resource/Gothic_(film),3459,1986,United Kingdom
2376,Horror,http://dbpedia.org/resource/Gothic_(film),3459,1986,United Kingdom
2377,Drama,http://dbpedia.org/resource/Ransom_(1996_film),832,1996,United States of America
2378,Thriller,http://dbpedia.org/resource/Ransom_(1996_film),832,1996,United States of America
2379,Comedy,http://dbpedia.org/resource/Simply_Irresistible_(film),2491,1999,United States of America
2380,Romance,http://dbpedia.org/resource/Simply_Irresistible_(film),2491,1999,United States of America
2381,Drama,http://dbpedia.org/resource/Fight_Club,2959,1999,United States of America
2382,Drama,http://dbpedia.org/resource/Fight_Club,2959,1999,Germany
2383,Action,http://dbpedia.org/resource/Dragonheart,653,1996,United States of America
2384,Action,http://dbpedia.org/resource/Dragonheart,653,1996,United Kingdom
2385,Adventure,http://dbpedia.org/resource/Dragonheart,653,1996,United States of America
2386,Adventure,http://dbpedia.org/resource/Dragonheart,653,1996,United Kingdom
2387,Fantasy,http://dbpedia.org/resource/Dragonheart,653,1996,United States of America
2388,Fantasy,http://dbpedia.org/resource/Dragonheart,653,1996,United Kingdom
2389,Sci-Fi,http://dbpedia.org/resource/Screamers_(1995_film),76,1995,Canada
2390,Sci-Fi,http://dbpedia.org/resource/Screamers_(1995_film),76,1995,Japan
2391,Sci-Fi,http://dbpedia.org/resource/Screamers_(1995_film),76,1995,United States of America
2392,Thriller,http://dbpedia.org/resource/Screamers_(1995_film),76,1995,Canada
2393,Thriller,http://dbpedia.org/resource/Screamers_(1995_film),76,1995,Japan
2394,Thriller,http://dbpedia.org/resource/Screamers_(1995_film),76,1995,United States of America
2395,Drama,http://dbpedia.org/resource/The_House_of_the_Spirits_(film),469,1993,United States of America
2396,Drama,http://dbpedia.org/resource/The_House_of_the_Spirits_(film),469,1993,Denmark
2397,Drama,http://dbpedia.org/resource/The_House_of_the_Spirits_(film),469,1993,Portugal
2398,Drama,http://dbpedia.org/resource/The_House_of_the_Spirits_(film),469,1993,Germany
2399,Romance,http://dbpedia.org/resource/The_House_of_the_Spirits_(film),469,1993,United States of America
2400,Romance,http://dbpedia.org/resource/The_House_of_the_Spirits_(film),469,1993,Denmark
2401,Romance,http://dbpedia.org/resource/The_House_of_the_Spirits_(film),469,1993,Portugal
2402,Romance,http://dbpedia.org/resource/The_House_of_the_Spirits_(film),469,1993,Germany
2403,Drama,http://dbpedia.org/resource/King_Creole,3605,1958,United States of America
2404,Musical,http://dbpedia.org/resource/King_Creole,3605,1958,United States of America
2405,Adventure,http://dbpedia.org/resource/Fantastic_Voyage,3927,1966,United States of America
2406,Sci-Fi,http://dbpedia.org/resource/Fantastic_Voyage,3927,1966,United States of America
2407,Sci-Fi,http://dbpedia.org/resource/Meteor_(film),2526,1979,United States of America
2408,Drama,http://dbpedia.org/resource/City_Hall_(film),100,1996,United States of America
2409,Thriller,http://dbpedia.org/resource/City_Hall_(film),100,1996,United States of America
2410,Adventure,"http://dbpedia.org/resource/Honey,_I_Shrunk_the_Kids",2054,1989,United States of America
2411,Children's,"http://dbpedia.org/resource/Honey,_I_Shrunk_the_Kids",2054,1989,United States of America
2412,Comedy,"http://dbpedia.org/resource/Honey,_I_Shrunk_the_Kids",2054,1989,United States of America
2413,Fantasy,"http://dbpedia.org/resource/Honey,_I_Shrunk_the_Kids",2054,1989,United States of America
2414,Sci-Fi,"http://dbpedia.org/resource/Honey,_I_Shrunk_the_Kids",2054,1989,United States of America
2415,Comedy,http://dbpedia.org/resource/L.A._Story,2108,1991,United States of America
2416,Romance,http://dbpedia.org/resource/L.A._Story,2108,1991,United States of America
2417,Comedy,http://dbpedia.org/resource/Mickey_Blue_Eyes,2805,1999,United States of America
2418,Comedy,http://dbpedia.org/resource/Mickey_Blue_Eyes,2805,1999,United Kingdom
2419,Romance,http://dbpedia.org/resource/Mickey_Blue_Eyes,2805,1999,United States of America
2420,Romance,http://dbpedia.org/resource/Mickey_Blue_Eyes,2805,1999,United Kingdom
2421,Children's,http://dbpedia.org/resource/Heavyweights,250,1994,United States of America
2422,Comedy,http://dbpedia.org/resource/Heavyweights,250,1994,United States of America
2423,War,http://dbpedia.org/resource/Stalingrad_(1993_film),760,1993,Germany
2424,War,http://dbpedia.org/resource/Stalingrad_(1993_film),760,1993,Czech Republic
2425,Comedy,http://dbpedia.org/resource/Back_to_School,2416,1986,United States of America
2426,Crime,http://dbpedia.org/resource/Cop_Land,1589,1997,United States of America
2427,Drama,http://dbpedia.org/resource/Cop_Land,1589,1997,United States of America
2428,Mystery,http://dbpedia.org/resource/Cop_Land,1589,1997,United States of America
2429,Horror,http://dbpedia.org/resource/Dracula_(1931_English-language_film),2644,1931,United States of America
2430,Action,http://dbpedia.org/resource/Speed_2:_Cruise_Control,1556,1997,United States of America
2431,Romance,http://dbpedia.org/resource/Speed_2:_Cruise_Control,1556,1997,United States of America
2432,Thriller,http://dbpedia.org/resource/Speed_2:_Cruise_Control,1556,1997,United States of America
2433,Drama,http://dbpedia.org/resource/Jean_de_Florette,1131,1986,Italy
2434,Drama,http://dbpedia.org/resource/Jean_de_Florette,1131,1986,France
2435,Drama,http://dbpedia.org/resource/Manon_des_Sources_(1986_film),1132,1986,Italy
2436,Drama,http://dbpedia.org/resource/Manon_des_Sources_(1986_film),1132,1986,Switzerland
2437,Drama,http://dbpedia.org/resource/Manon_des_Sources_(1986_film),1132,1986,France
2438,Action,http://dbpedia.org/resource/Romeo_Must_Die,3452,2000,United States of America
2439,Romance,http://dbpedia.org/resource/Romeo_Must_Die,3452,2000,United States of America
2440,Comedy,http://dbpedia.org/resource/She's_All_That,2485,1999,United States of America
2441,Romance,http://dbpedia.org/resource/She's_All_That,2485,1999,United States of America
2442,Drama,http://dbpedia.org/resource/Topsy-Turvy,3163,1999,United Kingdom
2443,Comedy,http://dbpedia.org/resource/Bullets_over_Broadway,348,1994,United States of America
2444,Comedy,http://dbpedia.org/resource/Paper_Moon_(film),371,1994,United States of America
2445,Drama,http://dbpedia.org/resource/Paper_Moon_(film),371,1994,United States of America
2446,Drama,http://dbpedia.org/resource/Primal_Fear_(film),628,1996,United States of America
2447,Thriller,http://dbpedia.org/resource/Primal_Fear_(film),628,1996,United States of America
2448,Drama,http://dbpedia.org/resource/Silent_Fall,3848,1994,United States of America
2449,Thriller,http://dbpedia.org/resource/Silent_Fall,3848,1994,United States of America
2450,Horror,http://dbpedia.org/resource/Cat_People_(1982_film),1346,1982,United States of America
2451,Action,http://dbpedia.org/resource/Superman_II,2641,1980,United States of America
2452,Action,http://dbpedia.org/resource/Superman_II,2641,1980,United Kingdom
2453,Adventure,http://dbpedia.org/resource/Superman_II,2641,1980,United States of America
